date,open,close,high,low,volume
20201230  04:45,664.6,664.82,664.82,664.6,6
20201230  04:50,664.82,664.82,664.82,664.82,0
20201230  04:55,664.82,664.82,664.82,664.82,0
20201230  05:00,664.82,664.82,664.82,664.82,0
20201230  05:05,664.82,664.82,664.82,664.82,0
20201230  05:10,664.82,664.82,664.82,664.82,0
20201230  05:15,664.82,664.82,664.82,664.82,0
20201230  05:20,664.82,664.82,664.82,664.82,0
20201230  05:25,664.86,664.85,664.86,664.85,4
20201230  05:30,664.85,664.85,664.85,664.85,2
20201230  05:35,664.85,664.85,664.85,664.85,0
20201230  05:40,665,665,665,665,3
20201230  05:45,665,665,665,665,0
20201230  05:50,664.85,664.85,664.85,664.85,3
20201230  05:55,664.84,664.85,664.85,664.84,2
20201230  06:00,664.85,664.85,664.85,664.85,0
20201230  06:05,664.88,664.88,664.88,664.88,1
20201230  06:10,664.88,665.48,665.48,664.88,3
20201230  06:15,665,665,665,665,1
20201230  06:20,664.78,664.78,664.78,664.78,1
20201230  06:25,665.08,665.08,665.08,665.08,1
20201230  06:30,665.08,665.08,665.08,665.08,0
20201230  06:35,665.08,665.08,665.08,665.08,0
20201230  06:40,665.08,665.08,665.08,665.08,0
20201230  06:45,665.08,665.08,665.08,665.08,0
20201230  06:50,665.08,665.08,665.08,665.08,0
20201230  06:55,665.06,665.07,665.07,665.06,4
20201230  07:00,665.5,667.3,667.9,665.5,127
20201230  07:05,667.2,672.09,672.59,667.2,433
20201230  07:10,672.25,671,672.31,670.47,319
20201230  07:15,670.9,670.25,671.24,670.02,51
20201230  07:20,670.3,672.19,672.85,670.3,195
20201230  07:25,672.74,672.9,673.98,672.3,177
20201230  07:30,672.8,673.39,674.15,672.51,248
20201230  07:35,673.44,673.2,673.84,673,45
20201230  07:40,673.58,672.15,673.58,672,102
20201230  07:45,672.16,672.45,672.93,672.15,73
20201230  07:50,672.3,672.8,672.93,672.3,40
20201230  07:55,672.62,672.68,672.93,672.62,20
20201230  08:00,667.9,673.4,674.1,665.5,413
20201230  08:05,673.5,673.76,673.95,673.15,112
20201230  08:10,673.65,672.51,673.8,672.49,254
20201230  08:15,673,673.96,673.96,672.99,78
20201230  08:20,673.8,674.9,674.9,673.71,293
20201230  08:25,674.88,674.11,674.9,673.31,157
20201230  08:30,674.5,673.45,674.5,673.45,38
20201230  08:35,673.4,673.12,673.84,673.12,38
20201230  08:40,673.25,672.9,673.26,672.66,135
20201230  08:45,672.98,672.5,673.03,672.43,69
20201230  08:50,672.61,672.7,672.89,672.61,66
20201230  08:55,672.79,672.5,672.99,672.49,74
20201230  09:00,672.21,672.27,672.9,672.01,203
20201230  09:05,672.27,671.57,672.39,671.5,141
20201230  09:10,671.75,672.63,672.94,671.66,194
20201230  09:15,672.5,671.89,672.94,671.86,155
20201230  09:20,671.85,671.6,671.85,671.25,83
20201230  09:25,671.55,672.15,672.15,670.35,311
20201230  09:30,672.11,673.48,675.1,669.13,10635
20201230  09:35,672.72,669.72,673.21,668.49,5033
20201230  09:40,669.69,670.31,672.38,668.36,3822
20201230  09:45,670.11,671.02,672.33,668.89,3599
20201230  09:50,670.98,670.41,671.51,669.99,2983
20201230  09:55,670.36,673.17,673.71,669.95,4983
20201230  10:00,673.3,672.06,673.6,671.59,3526
20201230  10:05,672.06,672.52,673,671.07,2468
20201230  10:10,672.44,675.4,677,672.25,7471
20201230  10:15,675.32,674.11,675.32,673.73,3570
20201230  10:20,674.03,674.43,675.51,673.9,3130
20201230  10:25,674.44,674.88,674.94,673.55,1950
20201230  10:30,674.94,674.08,675.67,673.75,2460
20201230  10:35,674.05,673.23,674.06,672.22,2970
20201230  10:40,673.21,672.25,673.79,671.42,2353
20201230  10:45,672.19,672.64,672.99,672.08,1583
20201230  10:50,672.63,674.32,674.5,672.58,2434
20201230  10:55,674.24,673.97,674.5,673.42,1512
20201230  11:00,674,674.23,675,673.89,2400
20201230  11:05,674.17,676.45,676.85,674,3356
20201230  11:10,676.64,676.31,678.29,674.75,4880
20201230  11:15,676.22,678.87,679.15,676.15,4269
20201230  11:20,678.89,679.54,680,678.2,4292
20201230  11:25,679.55,682.36,683.45,678.71,8848
20201230  11:30,682.39,681.67,682.83,680.72,5060
20201230  11:35,681.69,680.86,682.7,680.63,3730
20201230  11:40,680.79,681.13,682,680.52,2573
20201230  11:45,681.04,680.33,683.51,679.4,5747
20201230  11:50,680.32,680.28,680.74,679.36,3004
20201230  11:55,680.4,681.28,681.79,680.09,2356
20201230  12:00,681.43,684.08,684.44,681.01,4714
20201230  12:05,684.07,683.9,684.08,682.56,3634
20201230  12:10,683.89,684.9,685,683.33,4282
20201230  12:15,684.89,684.66,686.99,684.2,6228
20201230  12:20,684.66,683.54,685.19,683.5,3416
20201230  12:25,683.55,684.18,684.95,683.41,2023
20201230  12:30,684.34,684.58,685.8,684.22,2959
20201230  12:35,684.63,682.9,685.1,682.4,2104
20201230  12:40,682.94,683.75,683.86,682.05,2107
20201230  12:45,683.68,684.3,684.61,683.31,1656
20201230  12:50,684.3,684.75,685.09,683.37,2220
20201230  12:55,684.76,684.19,684.98,683.7,1336
20201230  13:00,684.17,685.94,685.98,684.17,2523
20201230  13:05,685.8,684.29,685.83,683.82,2507
20201230  13:10,684.22,683.7,684.5,683,1942
20201230  13:15,683.65,685.8,685.82,683.6,2053
20201230  13:20,685.74,686.32,687,685.35,2876
20201230  13:25,686.36,687.29,687.51,685.57,2675
20201230  13:30,687.26,686.14,687.37,685.15,2171
20201230  13:35,686.14,686.2,686.88,685.77,1524
20201230  13:40,686.13,687.94,688,686.01,3852
20201230  13:45,687.92,688.87,689,687.44,3705
20201230  13:50,688.72,687.22,689.47,687.11,3016
20201230  13:55,687.15,688.12,688.8,687.01,1783
20201230  14:00,688.3,689.16,689.41,687.87,2475
20201230  14:05,689.16,689.97,690,689.06,3709
20201230  14:10,690,692,693.42,689.91,6636
20201230  14:15,692.12,693.35,694,692,5153
20201230  14:20,693.29,694.42,694.43,692.64,4073
20201230  14:25,694.39,694.28,694.7,693.81,3468
20201230  14:30,694.31,692.69,695,692.25,5278
20201230  14:35,692.63,693.77,694.26,692.32,2967
20201230  14:40,693.75,695.87,696.6,693.65,7136
20201230  14:45,695.84,694.39,695.85,692.74,5809
20201230  14:50,694.36,693.56,694.5,692.74,2938
20201230  14:55,693.55,693.13,693.65,691.2,4810
20201230  15:00,693.06,692.56,694,691.92,2575
20201230  15:05,692.56,692.51,695,692.42,4196
20201230  15:10,692.65,691.06,693.13,690.29,4291
20201230  15:15,691.04,688.3,691.04,687.68,5150
20201230  15:20,688.26,691.53,691.84,688.23,4993
20201230  15:25,691.44,690.65,692.33,690.11,2665
20201230  15:30,690.65,691.98,692.97,690.38,2985
20201230  15:35,692.08,693.49,693.8,691.5,2718
20201230  15:40,693.57,694.2,694.36,692.7,2920
20201230  15:45,694.21,694.04,694.23,692.37,2610
20201230  15:50,694.12,695.61,696,693.59,4836
20201230  15:55,695.68,694.71,696.49,693.8,6181
20201230  16:00,694.64,693.8,694.85,693.6,4712
20201230  16:05,694,692.28,694.5,684.92,128
20201230  16:10,692.39,693.89,693.9,692.36,105
20201230  16:15,693.69,693.75,694.25,693.69,61
20201230  16:20,693.7,693.76,694,693.53,72
20201230  16:25,693.88,693.98,694.78,693.65,105
20201230  16:30,693.99,693.5,694.04,693.5,80
20201230  16:35,693.55,693.1,693.55,693,97
20201230  16:40,693.36,693.3,693.4,693.15,19
20201230  16:45,693.3,692.6,693.4,692.6,47
20201230  16:50,692.61,692.71,693,692.35,84
20201230  16:55,692.71,693.15,693.15,692.62,22
20201230  17:00,692.95,693.24,693.75,692.95,57
20201230  17:05,693.24,693.5,693.55,693.24,34
20201230  17:10,693.5,693.69,693.7,693.5,30
20201230  17:15,693.68,693.7,694.78,693.31,515
20201230  17:20,693.69,694,694,693.6,113
20201230  17:25,693.8,693.75,694.2,693.75,39
20201230  17:30,693.8,693.6,693.84,693.5,45
20201230  17:35,693.79,693.99,694,693.55,26
20201230  17:40,694,693.81,694.14,693.81,43
20201230  17:45,693.81,694.08,694.2,693.81,36
20201230  17:50,694.19,694.2,694.25,694.08,42
20201230  17:55,694.05,694.7,694.7,694.05,37
20201230  18:00,694.78,694.51,694.81,694.51,35
20201230  18:05,694.51,694.7,694.78,694.51,26
20201230  18:10,694.7,694.95,694.95,694.56,41
20201230  18:15,694.95,695,695.2,694.76,146
20201230  18:20,695.05,695.66,695.66,695.05,57
20201230  18:25,695.67,695.66,695.75,695.5,52
20201230  18:30,695.55,695.39,695.67,695,31
20201230  18:35,695.25,695.25,695.25,694.9,19
20201230  18:40,695,695.05,695.05,695,4
20201230  18:45,695.15,695.13,695.39,695.1,18
20201230  18:50,695.1,694.83,695.3,694.51,71
20201230  18:55,694.51,694.82,695.3,694.51,34
20201230  19:00,695,694.88,695,694.78,16
20201230  19:05,694.96,695.32,695.35,694.96,38
20201230  19:10,695.2,695,695.38,695,54
20201230  19:15,695.37,694.88,695.37,694.88,78
20201230  19:20,694.91,695.45,695.45,694.91,43
20201230  19:25,695.45,695.08,695.45,695.08,27
20201230  19:30,695,694.78,695,694.56,54
20201230  19:35,694.98,695,695,694.52,72
20201230  19:40,694.97,694.5,695.17,694.49,49
20201230  19:45,694.49,694,695,693.55,220
20201230  19:50,694,693.55,694.08,692.79,175
20201230  19:55,693.55,693.4,693.7,693.1,121
20201231  04:00,693.5,693.2,693.62,693,28
20201231  04:05,692.7,690.52,692.7,690.49,19
20201231  04:10,691.77,693.4,693.4,691.77,7
20201231  04:15,693.4,693.4,693.4,693.4,0
20201231  04:20,693.4,693.4,693.4,693.4,0
20201231  04:25,693.4,693.4,693.4,693.4,0
20201231  04:30,692.7,692.7,692.7,692.7,3
20201231  04:35,692.7,692.7,692.7,692.7,0
20201231  04:40,692.7,692.7,692.7,692.7,0
20201231  04:45,692.7,692.7,692.7,692.7,1
20201231  04:50,692.7,692.7,692.7,692.7,0
20201231  04:55,692.7,692.7,692.7,692.7,0
20201231  05:00,692.7,692.7,692.7,692.7,0
20201231  05:05,692.7,692.7,692.7,692.7,0
20201231  05:10,692.7,692.7,692.7,692.7,0
20201231  05:15,693.35,693.35,693.35,693.35,3
20201231  05:20,693.3,693.3,693.3,693.3,1
20201231  05:25,693.3,693.3,693.3,693.3,0
20201231  05:30,693.2,693.2,693.2,693.2,1
20201231  05:35,693.5,693.5,693.51,693.5,2
20201231  05:40,693.36,693.5,693.51,693.35,12
20201231  05:45,694.2,694.2,694.2,694.2,2
20201231  05:50,693.99,693.92,693.99,693.92,4
20201231  05:55,693.89,693.99,693.99,693.89,3
20201231  06:00,693.95,693.95,693.95,693.95,3
20201231  06:05,693.95,693.95,693.95,693.95,0
20201231  06:10,694.5,696,696,694.49,6
20201231  06:15,697,697.47,697.47,696.79,20
20201231  06:20,698,699.2,699.3,698,50
20201231  06:25,698.94,698,699,698,17
20201231  06:30,698.98,699,699,698.8,11
20201231  06:35,698.3,697.75,698.3,697.5,5
20201231  06:40,698.06,698.65,698.65,698,6
20201231  06:45,698.66,698.66,699,698.66,41
20201231  06:50,698.66,699.34,699.34,698.66,11
20201231  06:55,699.01,698.91,699.25,698.91,28
20201231  07:00,698.25,703.36,703.39,697.5,780
20201231  07:05,703.37,703.29,705.49,702.66,824
20201231  07:10,703.85,705,706,703,375
20201231  07:15,705,705.4,705.4,704.13,139
20201231  07:20,705.44,704.35,706.3,703.97,334
20201231  07:25,704.75,703.5,704.75,702.75,187
20201231  07:30,703.65,704.6,704.75,703.5,105
20201231  07:35,704.33,704.17,704.7,703.55,165
20201231  07:40,703.59,703.6,703.79,702.4,61
20201231  07:45,703.51,703.7,704.04,703.15,73
20201231  07:50,703.55,702.5,703.55,702.49,44
20201231  07:55,702.3,703.4,704.1,702.05,68
20201231  08:00,699.5,703.63,706.02,697.65,821
20201231  08:05,703.65,703.31,703.98,703,111
20201231  08:10,703.45,703.25,704,703.24,129
20201231  08:15,703.49,702.65,704,702.65,124
20201231  08:20,702.65,702.69,703.15,702.03,129
20201231  08:25,702.25,701.79,702.5,701.35,223
20201231  08:30,701.72,701.92,702.13,701.55,92
20201231  08:35,701.98,702.21,702.43,701.98,45
20201231  08:40,702,702.89,702.91,702,69
20201231  08:45,702.8,701.6,702.8,701.55,110
20201231  08:50,701.55,700.11,701.57,700.11,131
20201231  08:55,700.11,699,701,698.49,472
20201231  09:00,699.27,700.8,700.8,699,243
20201231  09:05,700.21,700.5,700.9,699.79,194
20201231  09:10,700.3,699.69,700.4,699.5,88
20201231  09:15,699.6,700,700.01,698.81,168
20201231  09:20,700,700.5,700.8,700,129
20201231  09:25,700,699.87,700.68,699.07,326
20201231  09:30,699.93,698.38,703.74,696.59,13318
20201231  09:35,698.29,700.38,701,696,7710
20201231  09:40,700.27,698.51,701.7,697.05,6031
20201231  09:45,698.61,694.36,699,693.33,6273
20201231  09:50,694.26,695.5,696.99,693.9,4999
20201231  09:55,695.29,693.25,695.56,691.12,5256
20201231  10:00,693.31,696.71,697.46,692.28,4808
20201231  10:05,696.62,697.54,700,696.05,4016
20201231  10:10,697.53,698.58,699.13,696.9,3994
20201231  10:15,698.62,700.64,701.7,697.6,4627
20201231  10:20,700.75,701.41,702.5,700.12,5263
20201231  10:25,701.58,701.88,702,699.12,3669
20201231  10:30,701.87,701.49,702.04,700.92,2933
20201231  10:35,701.48,701.94,702.1,700.26,3258
20201231  10:40,702,704.83,705.05,701.78,6419
20201231  10:45,704.83,708.32,708.75,704.65,8322
20201231  10:50,708.26,709.91,709.91,707.22,6148
20201231  10:55,709.86,707.87,712,707.5,9715
20201231  11:00,707.88,708.74,709.62,707.88,4009
20201231  11:05,708.76,709.95,710.55,707.75,4310
20201231  11:10,709.95,712.91,713.85,709.75,6551
20201231  11:15,712.89,714.63,717.1,712.89,9040
20201231  11:20,714.54,716.72,718,713.51,7816
20201231  11:25,716.67,715.43,718.3,714.53,6497
20201231  11:30,715.48,716.17,717,714.3,4957
20201231  11:35,716.23,718.02,718.72,716.06,6236
20201231  11:40,718.02,716.81,718.5,715.5,4132
20201231  11:45,716.73,717.2,717.4,715.68,3813
20201231  11:50,717.27,713.11,717.27,712.36,4939
20201231  11:55,713,714.22,714.8,711.68,5467
20201231  12:00,714.49,713.3,714.89,711.96,4201
20201231  12:05,713.39,714.51,715.01,713,3425
20201231  12:10,714.47,715.73,716.8,714.35,3706
20201231  12:15,715.79,714.83,716.53,714.27,2395
20201231  12:20,714.77,714.85,715.41,713.04,2782
20201231  12:25,715,715.16,715.88,714.23,2119
20201231  12:30,715.09,714.93,716.03,713.99,2222
20201231  12:35,714.84,714.3,714.93,712.66,2768
20201231  12:40,714.3,715.56,715.9,713.08,2526
20201231  12:45,715.6,716.49,717.32,715.52,3903
20201231  12:50,716.39,715.51,716.48,715.22,2084
20201231  12:55,715.4,714.84,715.53,714.02,2506
20201231  13:00,714.85,714.69,715.11,713.76,1477
20201231  13:05,714.78,714.42,715.1,714.13,1658
20201231  13:10,714.46,716.75,717,714.31,2783
20201231  13:15,716.65,715.89,716.71,715.55,1804
20201231  13:20,715.84,714.88,715.96,714.49,1494
20201231  13:25,714.63,715.29,716.64,714.63,2084
20201231  13:30,715.28,715.69,715.81,714.56,1772
20201231  13:35,715.74,716.09,716.74,715.65,2053
20201231  13:40,716,715.69,716.16,715,1293
20201231  13:45,715.63,717,717.22,715.2,2096
20201231  13:50,717.05,717.25,717.48,716.56,2346
20201231  13:55,717.22,716.63,717.77,716.23,2831
20201231  14:00,716.54,715.93,716.99,715.9,1450
20201231  14:05,715.93,717.19,717.28,715.7,1675
20201231  14:10,717.04,713.99,717.15,713.8,2943
20201231  14:15,714,712.78,714.03,712.59,4392
20201231  14:20,712.78,712.96,713.32,711,4074
20201231  14:25,712.94,708.3,713.44,707.25,4556
20201231  14:30,708.31,710.35,710.87,708.23,4020
20201231  14:35,710.45,706.95,710.45,705.27,5787
20201231  14:40,706.83,706.86,708.82,705.35,4193
20201231  14:45,706.92,707.07,708,705.89,2576
20201231  14:50,707.03,704.7,707.19,703.85,3514
20201231  14:55,704.71,702.35,704.98,702.14,4588
20201231  15:00,702.24,701.11,703.25,700.73,4715
20201231  15:05,701.45,703.22,703.42,701.27,4912
20201231  15:10,703.22,703.69,705.25,703.01,4470
20201231  15:15,703.68,701.36,703.96,699.11,4864
20201231  15:20,701.47,700.53,701.81,700.24,2781
20201231  15:25,700.57,698,701.51,698,5180
20201231  15:30,698.2,701.52,702.34,697.69,5164
20201231  15:35,701.53,700.68,702.29,699.42,2942
20201231  15:40,700.74,704.17,704.95,699.78,4460
20201231  15:45,704.22,703.78,706,702.64,5058
20201231  15:50,704.2,706.59,706.61,703.4,4247
20201231  15:55,706.51,705.21,706.9,705,6281
20201231  16:00,705.44,704.59,705.99,703.24,5584
20201231  16:05,704.68,705,705.38,704.3,171
20201231  16:10,705.17,704.8,705.17,704.65,57
20201231  16:15,704.81,705,705,704.78,90
20201231  16:20,705,705.18,705.33,704.75,48
20201231  16:25,705.04,704.7,705.04,704.7,45
20201231  16:30,704.7,704.85,705,704.7,48
20201231  16:35,704.85,705,705,704.85,40
20201231  16:40,704.98,705.01,705.01,704.8,37
20201231  16:45,705,704.95,705.33,704.95,82
20201231  16:50,704.91,704.8,705.01,704.8,18
20201231  16:55,704.85,704.88,704.89,704.8,14
20201231  17:00,704.98,705,705.12,704.96,73
20201231  17:05,704.97,705.02,705.03,704.95,15
20201231  17:10,705.04,705.01,705.04,704.96,15
20201231  17:15,705.01,705.01,705.01,704.98,38
20201231  17:20,705.03,704.99,705.04,704.99,29
20201231  17:25,704.99,704.88,705,704.88,32
20201231  17:30,704.74,704.89,704.95,704.71,29
20201231  17:35,704.9,704.85,704.9,704.85,4
20201231  17:40,704.89,704.98,704.98,704.89,36
20201231  17:45,705,705,705.04,704.95,42
20201231  17:50,704.85,704.84,704.85,704.49,9
20201231  17:55,704.85,704.99,704.99,704.85,14
20201231  18:00,704.99,704.99,704.99,704.99,5
20201231  18:05,704.93,704.94,704.94,704.92,7
20201231  18:10,704.9,704.85,704.95,704.85,16
20201231  18:15,704.94,704.85,704.94,704.85,8
20201231  18:20,704.9,704.85,704.9,704.85,2
20201231  18:25,704.85,704.85,704.9,704.85,4
20201231  18:30,704.9,704.9,704.9,704.9,4
20201231  18:35,704.9,704.93,704.93,704.85,13
20201231  18:40,704.97,704.95,705,704.95,15
20201231  18:45,704.96,704.87,704.96,704.75,32
20201231  18:50,704.58,704.84,704.9,704.58,10
20201231  18:55,704.89,704.71,704.89,704.71,13
20201231  19:00,704.65,704.65,704.65,704.65,14
20201231  19:05,704.51,704.35,704.51,704.06,33
20201231  19:10,704.21,704.35,704.49,704.2,18
20201231  19:15,704.35,704.25,704.35,704.21,16
20201231  19:20,704.25,704.43,704.5,704.25,14
20201231  19:25,704.43,704.25,704.43,704.15,17
20201231  19:30,704.22,704.28,704.28,704.05,14
20201231  19:35,704.24,704.14,704.28,704.14,11
20201231  19:40,704.2,704.25,704.27,704.15,46
20201231  19:45,704.27,704.48,704.5,704.27,137
20201231  19:50,704.4,704.35,704.49,704.35,40
20201231  19:55,704.4,704.5,704.7,704.4,101
20210104  04:00,709,725,725,709,253
20210104  04:05,725,719,725,719,180
20210104  04:10,720,721,722,720,51
20210104  04:15,720.8,722.39,722.39,720,41
20210104  04:20,722.58,723.45,724.3,722.58,46
20210104  04:25,723.79,724,724,723.05,43
20210104  04:30,724,723,724.02,722.8,37
20210104  04:35,723.4,724.84,724.84,723.4,12
20210104  04:40,724.93,725.36,725.51,724.8,102
20210104  04:45,725.43,725.07,725.8,725,23
20210104  04:50,725.24,725.28,725.47,725,14
20210104  04:55,725.37,726.75,726.75,725.37,9
20210104  05:00,726.85,727.27,727.3,726.53,29
20210104  05:05,727.3,727.79,728.1,727.3,13
20210104  05:10,728.5,728.3,729.77,728.3,35
20210104  05:15,728,726.53,728.01,726.53,41
20210104  05:20,725.78,726,726,725,21
20210104  05:25,725.28,725.32,725.32,725.28,2
20210104  05:30,725.25,725.69,725.69,725.17,10
20210104  05:35,725.9,725.61,726.51,725.61,39
20210104  05:40,725.06,725,725.51,725,16
20210104  05:45,725,725,725.1,725,11
20210104  05:50,725.25,725.41,725.51,725,18
20210104  05:55,725.4,725.12,725.51,725,9
20210104  06:00,725.6,725.5,726.98,725.5,9
20210104  06:05,725.5,725.5,725.51,725.48,14
20210104  06:10,725.5,725,725.6,725,4
20210104  06:15,725,725.11,725.51,725,27
20210104  06:20,725.2,725,725.2,725,6
20210104  06:25,725.49,725.5,725.51,725.49,3
20210104  06:30,725.99,727.49,727.49,725.7,23
20210104  06:35,727.49,727.49,727.49,727.49,0
20210104  06:40,727.49,727.5,727.79,727.49,11
20210104  06:45,727.78,728,728,727.49,19
20210104  06:50,727.9,725.42,727.9,725.42,11
20210104  06:55,726.14,726.14,726.5,726.14,25
20210104  07:00,725.51,722.81,725.98,721.41,660
20210104  07:05,722.96,722.5,723,721.93,386
20210104  07:10,722.41,722.5,722.54,721.35,237
20210104  07:15,722.49,721.9,723,721.33,270
20210104  07:20,721.92,719.43,721.99,719.25,390
20210104  07:25,719.3,720.5,720.54,718.23,243
20210104  07:30,720.46,720.52,720.95,720.02,98
20210104  07:35,720.3,720.55,721,720.18,219
20210104  07:40,720.73,721.89,721.89,720.32,229
20210104  07:45,721.89,721.6,722.5,721.02,213
